Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,Profit
5737,CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002893,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,9.2928
7043,US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,"{'MainCategory': 'Technology', 'SubCategory': 'Copiers'}",Canon PC-428 Personal Copier,599.97,5,0.4,69.9965
3091,CA-2016-112123,3/3/2016,3/8/2016,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC ProClick Punch Binding System,447.86,7,0,219.4514
6046,CA-2015-113215,9/3/2015,9/8/2015,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307
5356,CA-2014-113768,5/13/2014,5/19/2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",EcoTones Memo Sheets,8,2,0,3.84
5219,CA-2017-167080,6/10/2017,6/14/2017,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011,East,OFF-AR-10001868,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Prang Dustless Chalk Sticks,8.4,5,0,4.2
6428,CA-2016-143714,5/23/2016,5/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000029,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 224,10.368,2,0.2,3.6288
9656,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-FU-10001876,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Computer Room Manger, 14""",97.44,3,0,35.0784
6892,CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0,34.182
6647,US-2016-127334,12/15/2016,12/21/2016,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653
5881,CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,FUR-CH-10001215,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
5149,CA-2017-128734,12/24/2017,12/31/2017,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,FUR-CH-10001394,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Leather Executive Chair,842.376,3,0.2,105.297
4744,CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0,2.528
625,CA-2015-138009,11/29/2015,12/3/2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-ST-10001272,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0,130.87
4550,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003963,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",GE 2-Jack Phone Line Splitter,659.168,4,0.2,49.4376
1126,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-EN-10001539,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Staple envelope,23.34,3,0,10.9698
3450,CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004785,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}","Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0,24.3595
4689,US-2017-154851,3/30/2017,4/3/2017,Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10001525,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625
4303,CA-2014-123253,8/22/2014,8/25/2014,Second Class,DE-13255,Deanra Eno,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AR-10002804,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269
8821,CA-2017-100622,11/3/2017,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,TEC-CO-10003236,"{'MainCategory': 'Technology', 'SubCategory': 'Copiers'}",Canon Image Class D660 Copier,959.984,2,0.2,311.9948
5249,US-2017-110989,11/3/2017,11/5/2017,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",HP Standard 104 key PS/2 Keyboard,43.5,3,0,10.875
6565,CA-2014-166086,5/7/2014,5/12/2014,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10002578,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 335,8.64,3,0,2.5056
9222,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003473,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bretford Rectangular Conference Table Tops,1504.52,4,0,346.0396
39,CA-2015-117415,12/27/2015,12/31/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10002545,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",532.3992,3,0.32,-46.9764
6717,CA-2016-134789,4/8/2016,4/15/2016,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South,OFF-FA-10002280,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Advantus Plastic Paper Clips,30,6,0,14.4
8125,US-2017-150070,9/7/2017,9/12/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-CH-10004860,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
5458,CA-2017-130631,12/29/2017,1/2/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Hand-Finished Solid Wood Document Frame,68.46,2,0,20.538
7860,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001712,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1948,39.96,4,0,17.982
2754,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10003174,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.348
7383,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004782,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}","Elite 5"" Scissors",16.9,2,0,5.07
1277,CA-2016-119186,5/26/2016,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10000580,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991
321,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-AC-10000892,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
538,CA-2015-147851,12/3/2015,12/8/2015,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36
1979,CA-2015-109939,5/8/2015,5/12/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10000127,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 321,5.248,2,0.2,0.5904
6220,CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,TEC-PH-10001557,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Pyle PMP37LED,191.98,2,0,51.8346
796,CA-2017-151428,9/21/2017,9/26/2017,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Durable Binders,20.16,7,0,9.8784
9211,CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,OFF-BI-10002012,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592
337,CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004140,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Non-Stick Binders,14.368,4,0.2,4.49
1152,CA-2015-113971,5/8/2015,5/14/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,FUR-FU-10001852,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528
5467,CA-2014-107706,2/14/2014,2/19/2014,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3,0.2,6.066
8894,CA-2014-124723,8/5/2014,8/12/2014,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.934
6624,CA-2014-130449,9/6/2014,9/9/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,OFF-LA-10001934,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 516,58.48,8,0,27.4856
2473,US-2016-135923,1/22/2016,1/28/2016,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10000692,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864
4240,CA-2017-158673,12/29/2017,1/4/2018,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-PA-10000994,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1915,209.7,2,0,100.656
1013,CA-2017-118437,6/17/2017,6/21/2017,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,OFF-ST-10003722,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Project Tote Personal File,14.03,1,0,4.0687
3428,US-2017-111024,7/3/2017,7/6/2017,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024
1350,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10000136,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.2224
7121,US-2014-147774,1/20/2014,1/26/2014,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC DocuBind TL200 Manual Binding Machine,67.194,1,0.7,-51.5154
5248,US-2015-168914,5/21/2015,5/27/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.9584
1348,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 35,19.68,6,0,5.7072
6570,CA-2014-100678,4/18/2014,4/22/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002602,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
1425,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,TEC-PH-10001750,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Samsung Rugby III,263.96,5,0.2,23.0965
468,US-2015-101399,1/17/2015,1/24/2015,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614
4995,CA-2015-153038,12/18/2015,12/25/2015,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,FUR-FU-10000221,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Master Caster Door Stop, Brown",20.32,5,0.2,3.556
158,CA-2014-104269,3/1/2014,3/6/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
9496,US-2016-123610,5/12/2016,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,0,46.8
3215,CA-2016-132409,5/26/2016,6/1/2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002082,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Holmes HEPA Air Purifier,34.848,2,0.2,6.534
5777,CA-2016-105277,12/4/2016,12/8/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Auburn,New York,13021,East,OFF-BI-10000301,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Instant Report Kit,15.528,3,0.2,5.823
2056,CA-2017-120376,12/22/2017,12/25/2017,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10001114,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
8060,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon Wave Desk Accessories,4.16,2,0,1.7472
2648,CA-2014-131002,9/7/2014,9/12/2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000223,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 2000,12.96,2,0,6.2208
8346,US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.9188
492,CA-2014-113362,9/14/2014,9/19/2014,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Fellowes Officeware Wire Shelving,449.15,5,0,8.983
5753,CA-2016-125850,1/22/2016,1/28/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10004484,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 476,20.65,5,0,9.499
1534,CA-2016-139885,12/4/2016,12/8/2016,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003324,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Belkin OmniView SE Rackmount Kit,212.88,6,0,0
1799,CA-2016-100965,7/7/2016,7/11/2016,Standard Class,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,95123,West,FUR-FU-10003039,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321
6830,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0,9.5088
3825,CA-2015-140984,9/14/2015,9/18/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001571,"{'MainCategory': 'Technology', 'SubCategory': 'Copiers'}",Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994
5071,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Globe Weis Peel & Seel First Class Envelopes,38.34,3,0,17.253
9093,CA-2015-162950,6/28/2015,7/3/2015,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932
8746,CA-2015-162376,11/22/2015,11/25/2015,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-PA-10000300,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1936,59.94,3,0,28.1718
8630,CA-2015-164084,9/7/2015,9/12/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,FUR-TA-10003569,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294
3857,US-2017-105389,10/23/2017,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10002824,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,51.4975
1081,CA-2015-110016,11/29/2015,12/4/2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000349,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Easy-staple paper,19.92,4,0,9.3624
6960,CA-2015-167255,9/27/2015,9/29/2015,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1916,146.82,3,0,73.41
